source,id,ossl_method,name,abbrev,unit,n_available_selMaster,n_available_allMaster,description
kssl_analyte,312,usda.a312,"Silt, Fine PSDA, Moist, Pipet",silt_f_Moist,% wt,NA,600,"Fine silt is the soil separate with 0.002 to 0.02 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base., PSDA, Moist, Pipet"
kssl_analyte,319,usda.a319,"Silt, Fine PSDA, Moist, Ultrasonic, Pipet",silt_f_Moist_Ultra,% wt,NA,23,"Fine silt is the soil separate with 0.002 to 0.02 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base., PSDA, Ultrasonic, NaOH, Pipet"
kssl_analyte,326,usda.a326,"Silt, Fine PSDA, NaOAc, Pipet",silt_f_NaOAc,% wt,1,1,"Fine silt is the soil separate with 0.002 to 0.02 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base., PSDA, NaOAc, Pipet"
kssl_analyte,333,usda.a333,"Silt, Fine PSDA, NaOH, Pipet",silt_f_NaOH,% wt,28,28,"Fine silt is the soil separate with 0.002 to 0.02 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base., PSDA, NaOH, Pipet"
kssl_analyte,350,usda.a350,"Silt, Fine PSDA, Ultrasonic, Pipet",silt_f_Ultrasonic,% wt,38,38,"Fine silt is the soil separate with 0.002 to 0.02 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base., PSDA, Ultrasonic, Pipet"
kssl_analyte,1237,usda.a1237,"Silt, Fine, H2O Disp, Air-dry, Ultra",w_slt_f_u,% wt,2,2,"H2O and Ultrasonic probe dispersible fine silt, <2mm (by pipette) is the gravimetric percent 0.002 to 0.02 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base."
kssl_analyte,1228,usda.a1228,"Silt, Fine, H2O Disp, Moist, Ultra",w_slt_f_mu,% wt,NA,2,"H2O and Ultrasonic probe dispersible fine silt, <2mm (by pipette) is the gravimetric percent 0.002 to 0.02 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base."
kssl_analyte,359,usda.a359,"Silt, Fine, H2O Dispersible",w_slt_f,% wt,1563,1563,"H2O dispersible fine silt, <2mm (by pipette) is the gravimetric percent 0.002 to 0.02 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base."
kssl_analyte,985,usda.a985,"Silt, Fine, H2O Dispersible, Moist",w_slt_f_moist,% wt,NA,1,"H2O dispersible fine silt, <2mm (by pipette) is the gravimetric percent 0.002 to 0.02 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base."
kssl_analyte,362,usda.a362,"Silt, H2O Dispersible, Hydrometer",w_slt_h,% wt,NA,NA,"H2O dispersible silt, <2mm (by hydrometer) is the gravimetric percent 0.002 to 0.05 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base."
kssl_calc,62,usda.c62,"Silt, Total",silt_tot_psa,% wt,48877,48877,Total silt is the soil separate with 0.002 to 0.05 mm particle size. It is reported as a gravimetric percent on a <2 mm base.
kssl_calc,959,usda.c959,"Silt, Total, Dith",silt_tot_dith,% wt,27,27,Total silt is the soil separate with 0.002 to 0.05 mm particle size. It is reported as a gravimetric percent on a <2 mm base.
kssl_calc,938,usda.c938,"Silt, Total, Ethanol Dispersible, Ultrasonic",e_slt_tot_u,% wt,78,78,"Ethanol and Ultrasonic probe dispersible silt, <2mm (by pipette) is the gravimetric percent 0.002 to 0.05 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base."
kssl_calc,597,usda.c597,"Silt, Total, GP prep",silt_tot_psa,% wt,64,68,Total silt is the soil separate with 0.002 to 0.05 mm particle size. It is reported as a gravimetric percent on a <2 mm base. GP prep.
kssl_calc,294,usda.c294,"Silt, Total, H2O Dispersible",w_slt_tot,% wt,1563,1563,"H2O dispersible silt, <2mm (by pipette) is the gravimetric percent 0.002 to 0.05 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base."
kssl_calc,691,usda.c691,"Silt, Total, H2O Dispersible, Moist",w_slt_tot_Moist,% wt,1,1,"H2O dispersible silt, <2mm (by pipette) is the gravimetric percent 0.002 to 0.05 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base."
kssl_calc,869,usda.c869,"Silt, Total, H2O Dispersible, Moist, Ultrasonic",w_slt_tot_mu,% wt,2,2,"H2O and Ultrasonic probe dispersible silt, <2mm (by pipette) is the gravimetric percent 0.002 to 0.05 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base."
kssl_calc,973,usda.c973,"Silt, Total, H2O Dispersible, N Prep",w_slt_tot,% wt,NA,NA,"H2O dispersible silt, <2mm (by pipette) is the gravimetric percent 0.002 to 0.05 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base."
kssl_calc,866,usda.c866,"Silt, Total, H2O Dispersible, Ultrasonic",w_slt_tot_u,% wt,2,2,"H2O and Ultrasonic probe dispersible silt, <2mm (by pipette) is the gravimetric percent 0.002 to 0.05 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base."
kssl_calc,432,usda.c432,"Silt, Total, Moist",silt_tot_Moist,% wt,600,600,Total silt is the soil separate with 0.002 to 0.05 mm particle size. It is reported as a gravimetric percent on a <2 mm base.
kssl_calc,1117,usda.c1117,"Silt, Total, Moist, Dith",silt_tot_Moist_dith,% wt,7,7,Total silt is the soil separate with 0.002 to 0.05 mm particle size. It is reported as a gravimetric percent on a <2 mm base.
kssl_calc,962,usda.c962,"Silt, Total, Moist, Ultrasonic, Pipet",silt_tot_Moist_Ultra,% wt,23,23,Total silt is the soil separate with 0.002 to 0.05 mm particle size. It is reported as a gravimetric percent on a <2 mm base.
kssl_calc,407,usda.c407,"Silt, Total, N prep",silt_tot_psa,% wt,1370,1370,Total silt is the soil separate with 0.002 to 0.05 mm particle size. It is reported as a gravimetric percent on a <2 mm base.
kssl_calc,965,usda.c965,"Silt, Total, NaOAc, Pipet",silt_tot_NaOAc,% wt,1,1,Total silt is the soil separate with 0.002 to 0.05 mm particle size. It is reported as a gravimetric percent on a <2 mm base.
kssl_calc,968,usda.c968,"Silt, Total, NaOH, Pipet",silt_tot_NaOH,% wt,28,28,Total silt is the soil separate with 0.002 to 0.05 mm particle size. It is reported as a gravimetric percent on a <2 mm base.
kssl_calc,317,usda.c317,"Silt, Total, S_SK prep",silt_tot_psa,% wt,39,39,Total silt is the soil separate with 0.002 to 0.05 mm particle size. It is reported as a gravimetric percent on a <2 mm base.
kssl_calc,971,usda.c971,"Silt, Total, Ultrasonic, Pipet",silt_tot_Ultrasonic,% wt,38,38,Total silt is the soil separate with 0.002 to 0.05 mm particle size. It is reported as a gravimetric percent on a <2 mm base.
kssl_analyte,878,usda.a878,"Silver, Trace Element",ag_trelm,mg/kg,NA,16044,Total Ag is the silver measured after total dissolution of a size fraction of soil material. It is stored and reported as milligrams per kilogram on the base of the size fraction used.
kssl_analyte,1436,usda.a1436,"Silver, X-Ray Flourescence Element",ag_pxrf,ppm,NA,NA,Silver as determined using portable X-Ray fluorescence on a powdered sample; XRF sample cup with polypropylene film.
kssl_analyte,1471,usda.a1471,"Smectite, dsc",min_SM_dsc,%,NA,NA,to be added
kssl_analyte,648,usda.a648,"Smectite, petro_count",min_SM_petro_count,count,NA,NA,to be added
kssl_analyte,1402,usda.a1402,"Smectite, x-ray pm",min_SM_x-ray_pm,peak_size,NA,NA,to be added
kssl_analyte,1068,usda.a1068,"Sodium, Element Mehlich3 Extractable",na_el_meh3,mg/kg,1578,1643,The sodium extracted by the Mehlich III solution.
kssl_analyte,677,usda.a677,"Sodium, Major Element",na_mjelm,mg/kg,NA,7713,Total Na is the sodium measured after total dissolution of a size fraction of soil material. It is stored as elemental percent and reported as percent oxide on the base of the size fraction used.
kssl_analyte,1514,usda.a1514,"Sodium, Major Element XRF",na_mjelm_xrf,mg/kg,NA,NA,Total Na is the sodium measured after total dissolution of a size fraction of soil material. It is stored as elemental percent and reported as percent oxide on the base of the size fraction used.
kssl_analyte,79,usda.a79,"Sodium, Neutral Salt Extractable",na_neutral_salt,cmol(+)/kg,NA,NA,The neutral salt extractable sodium is the fraction removed by 1.0N NH4Cl.
kssl_analyte,85,usda.a85,"Sodium, NH4OAc Extractable",na_nh4,cmol(+)/kg,1396,1405,NH4OAC extractable sodium is the fraction removed by pH 7.0 NH4OAC. It is assumed to represent the exchangeable Na. It is reported as meq per 100 grams on a <2 mm base.
kssl_analyte,726,usda.a726,"Sodium, NH4OAc Extractable, 2M KCl displacement",na_nh4d,cmol(+)/kg,51281,53782,NH4OAC extractable sodium is the fraction removed by pH 7.0 NH4OAC. It is assumed to represent the exchangeable Na. It is reported as meq per 100 grams on a <2 mm base.
kssl_analyte,381,usda.a381,"Sodium, Saturation Extract",na_satx,mmol(+)/L,9125,9190,"Sodium in the saturation extract is the fraction removed from a sample by saturating the sample with distilled H2O, then vacuum extracting the water. It is reported as meq per liter of extract."
kssl_analyte,409,usda.a409,"Sodium, Total",na_tot,% wt,NA,NA,Total Na is the sodium measured after total dissolution of a size fraction of soil material. It is stored as elemental percent and reported as percent oxide on the base of the size fraction used.
kssl_analyte,1185,usda.a1185,"Sodium, Water",na_wat,µg/L,NA,NA,Sodium in the water sample.
kssl_analyte,1210,usda.a1210,"Sodium, Water Element",na_wtelm,mg/L,NA,NA,Total Na is the sodium measured in the water sample.
kssl_analyte,1171,usda.a1171,"Sodium, Water Extractable",na_watx,µg/kg,912,975,The sodium extracted by the Water solution.
kssl_analyte,235,usda.a235,"Sphalerite, petro_count",min_SG_petro_count,count,14,14,to be added
kssl_analyte,1364,usda.a1364,"Sphalerite, x-ray pm",min_SG_x-ray_pm,peak_size,NA,NA,to be added
kssl_analyte,236,usda.a236,"Sphene, petro_count",min_SP_petro_count,count,186,186,to be added
kssl_analyte,1365,usda.a1365,"Sphene, x-ray pm",min_SP_x-ray_pm,peak_size,NA,NA,to be added
kssl_analyte,237,usda.a237,"Spinel, petro_count",min_SN_petro_count,count,2,2,to be added
kssl_analyte,1366,usda.a1366,"Spinel, x-ray pm",min_SN_x-ray_pm,peak_size,NA,NA,to be added
kssl_analyte,108,usda.a108,"Sponge Spicule, glass_count",min_SS_glass_count,count,657,657,to be added
kssl_analyte,238,usda.a238,"Sponge Spicule, petro_count",min_SS_petro_count,count,428,428,to be added
kssl_analyte,1367,usda.a1367,"Sponge Spicule, x-ray pm",min_SS_x-ray_pm,peak_size,NA,NA,to be added
kssl_analyte,239,usda.a239,"Staurolite, petro_count",min_SO_petro_count,count,4,4,to be added
kssl_analyte,1368,usda.a1368,"Staurolite, x-ray pm",min_SO_x-ray_pm,peak_size,NA,NA,to be added
kssl_analyte,240,usda.a240,"Stilbite, petro_count",min_ST_petro_count,count,10,10,to be added
kssl_analyte,1369,usda.a1369,"Stilbite, x-ray pm",min_ST_x-ray_pm,peak_size,NA,NA,to be added
kssl_analyte,1076,usda.a1076,"Strontium, Element Mehlich3 Extractable",sr_el_meh3,mg/kg,1578,1643,The strontium extracted by the Mehlich III solution.
kssl_analyte,1032,usda.a1032,"Strontium, Major Element",sr_mjelm,mg/kg,NA,7402,Total Sr is the strontium measured after total dissolution of a size fraction of soil material. It is stored as elemental percent and reported as       percent oxide on the base of the size fraction used.
kssl_analyte,1517,usda.a1517,"Strontium, Major Element XRF",sr_mjelm_xrf,mg/kg,NA,NA,Total Sr is the strontium measured after total dissolution of a size fraction of soil material. It is stored as elemental percent and reported as       percent oxide on the base of the size fraction used.
kssl_analyte,885,usda.a885,"Strontium, Trace Element",sr_trelm,mg/kg,NA,14862,Total Sr is the strontium measured after total dissolution of a size fraction of soil material. It is stored and reported as milligrams per kilogram on the base of the size fraction used.
kssl_analyte,1215,usda.a1215,"Strontium, Water Element",sr_wtelm,µg/L,NA,NA,Total Sr is the strontium measured in the water sample.
kssl_analyte,1176,usda.a1176,"Strontium, Water Extractable",sr_watx,µg/kg,915,979,The strontium extracted by the Water solution.
kssl_analyte,1461,usda.a1461,"Strontium, X-Ray Flourescence Element",sr_pxrf,ppm,NA,NA,Strontium as determined using portable X-Ray fluorescence on a powdered sample; XRF sample cup with polypropylene film.
kssl_analyte,382,usda.a382,"Sulfate, Saturation Extract",so4_satx,mmol(-)/L,9335,9400,"Sulfate in the saturation extract is the fraction removed from a sample by saturating the sample with distilled H2O, then vacuum extracting the water. It is reported as meq per liter of extract."
kssl_analyte,1194,usda.a1194,"Sulfate, Water",so4_wat,µg/L,NA,NA,Sulfate in the water sample.
kssl_analyte,1153,usda.a1153,"Sulfate, water extract",so4_watx,µg/kg,933,997,Sulfate in the water extract. It is reported as meq per liter of extract.
kssl_calc,1384,usda.c1384,"Sulfur, hmin, N Prep",Shmin,% wt,160,160,The sulfur content of the less than 53 micron fraction.
kssl_calc,936,usda.c936,"Sulfur, hmin, S Prep",Shmin,% wt,5778,5778,The sulfur content of the less than 53 micron fraction.
kssl_analyte,1410,usda.a1410,"Sulfur, hpom",Shpom,% wt,5938,5938,The sulfur content of the particulate organic matter (>53 micron)
kssl_calc,715,usda.c715,"Sulfur, Mineral, Field Moist",s_min,kg/ha,208,208,The sulfur content of the less than 53 micron fraction in a given depth interval.
kssl_analyte,785,usda.a785,"Sulfur, plants",Splant,%,NA,18,The sulfur content of the plant material.
kssl_analyte,775,usda.a775,"Sulfur, pom",Spom,g/g,51,355,The sulfur content of the particulate organic matter (<53 micron)
kssl_analyte,778,usda.a778,"Sulfur, pom mineral",Smin,g/g,51,355,The sulfur content of the mineral particulate matter (>53 micron)
kssl_calc,712,usda.c712,"Sulfur, POM, Field Moist",s_pom,kg/ha,208,208,The sulfur content of the greater than 53 micron fraction in a given depth interval.
kssl_analyte,781,usda.a781,"Sulfur, root",Sroot,%,NA,17,The sulfur content of the roots
kssl_analyte,384,usda.a384,"Sulfur, Total",s_tot,% wt,NA,NA,"Total sulfur is the sum of organic and inorganic forms, reported as a gravimetric percent on a <2 mm base."
kssl_analyte,624,usda.a624,"Sulfur, Total NCS",s_tot_ncs,% wt,NA,77314,"Total sulfur is a measure of all organic and inorganic sulfur, including that found in sulfide minerals."
kssl_analyte,1456,usda.a1456,"Sulfur, X-Ray Flourescence Element",s_pxrf,ppm,NA,NA,Sulfur as determined using portable X-Ray fluorescence on a powdered sample; XRF sample cup with polypropylene film.
kssl_analyte,241,usda.a241,"Sulphur, petro_count",min_SU_petro_count,count,1,1,to be added
kssl_analyte,1370,usda.a1370,"Sulphur, x-ray pm",min_SU_x-ray_pm,peak_size,NA,NA,to be added
kssl_calc,63,usda.c63,"Sum of NH4OAc Extractable Bases, CEC-Set 1",base_sum_cec1,meq/100g,1396,1396,The sum of NH4OAC extractable bases is calculated as (CA_NH4+MG_NH4+NA_NH4+K_NH4). It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,362,usda.c362,"Sum of NH4OAc Extractable Bases, CEC-Set 2",base_sum_cec2,meq/100g,NA,NA,The sum of NH4OAC extractable bases is calculated as (CA_NH4+MG_NH4+NA_NH4+K_NH4). It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,363,usda.c363,"Sum of NH4OAc Extractable Bases, CEC-Set 3",base_sum_cec3,meq/100g,NA,NA,The sum of NH4OAC extractable bases is calculated as (CA_NH4+MG_NH4+NA_NH4+K_NH4). It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,508,usda.c508,"Sum of NH4OAc Extractable Bases, CECd-Set 1",base_sum_cecd1,meq/100g,17008,17008,The sum of NH4OAC extractable bases is calculated as (CA_NH4+MG_NH4+NA_NH4+K_NH4). It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,828,usda.c828,"Sum of NH4OAc Extractable Bases, CECd-Set 10",base_sum_cecd10,meq/100g,23507,23507,The sum of NH4OAC extractable bases is calculated as (CA_NH4+MG_NH4+NA_NH4+K_NH4). It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,829,usda.c829,"Sum of NH4OAc Extractable Bases, CECd-Set 11",base_sum_cecd11,meq/100g,12,12,The sum of NH4OAC extractable bases is calculated as (CA_NH4+MG_NH4+NA_NH4+K_NH4). It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,830,usda.c830,"Sum of NH4OAc Extractable Bases, CECd-Set 12",base_sum_cecd12,meq/100g,1109,1109,The sum of NH4OAC extractable bases is calculated as (CA_NH4+MG_NH4+NA_NH4+K_NH4). It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,1130,usda.c1130,"Sum of NH4OAc Extractable Bases, CECd-Set 13",base_sum_cecd13,meq/100g,1449,1449,The sum of NH4OAC extractable bases is calculated as (CA_NH4+MG_NH4+NA_NH4+K_NH4). It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,1190,usda.c1190,"Sum of NH4OAc Extractable Bases, CECd-Set 14",base_sum_cecd14,meq/100g,2223,2223,The sum of NH4OAC extractable bases is calculated as (CA_NH4+MG_NH4+NA_NH4+K_NH4). It is reported as meq per 100 grams on a <2 mm base.
kssl_calc,1191,usda.c1191,"Sum of NH4OAc Extractable Bases, CECd-Set 15",base_sum_cecd15,meq/100g,NA,NA,The sum of NH4OAC extractable bases is calculated as (CA_NH4+MG_NH4+NA_NH4+K_NH4). It is reported as meq per 100 grams on a <2 mm base.
