source,id,original_name,import,ossl_name,abbrev,unit,original_description
kssl_analyte,68,"Silicon, Dithionite Citrate Extractable",,,si_dith,% wt,Dithionite citrate extractable silica is considered an indicator of the amount of amorphous or more readily soluble silica. It is reported as gravimetric % on a <2 mm base.
kssl_analyte,1075,"Silicon, Element Mehlich3 Extractable",,,si_el_meh3,mg/kg,The silicon extracted by the Mehlich III solution.
kssl_analyte,676,"Silicon, Major Element",,,si_mjelm,mg/kg,Total Si is the silica measured after total dissolution of a size fraction of soil material. It is stored as elemental percent and reported as percent oxide on the base of the size fraction used.
kssl_analyte,1513,"Silicon, Major Element XRF",,,si_mjelm_xrf,mg/kg,Total Si is the silica measured after total dissolution of a size fraction of soil material. It is stored as elemental percent and reported as percent oxide on the base of the size fraction used.
kssl_analyte,64,"Silicon, Oxalate Extractable",,,si_ox,% wt,The amount of ammonium oxalate extractable silica relates to the amount of allophane and imogolite in andic materials. It is reported as a gravimetric percent on a <2 mm base.
kssl_calc,1306,"Silicon, Oxalate times 8, GP prep, Disp, Inst Set 1",,,sitimes8_ox,% wt,The amount of ammonium oxalate extractable silica times 8. It is reported a gravimetric percent on a <2 mm base. G prep.
kssl_calc,1019,"Silicon, Oxalate times 8, GP prep, Inst Set 1",,,sitimes8_ox,% wt,The amount of ammonium oxalate extractable silica times 8. It is reported a gravimetric percent on a <2 mm base. G prep.
kssl_calc,1020,"Silicon, Oxalate times 8, GP prep, Inst Set 2",,,sitimes8_ox,% wt,The amount of ammonium oxalate extractable silica times 8. It is reported a gravimetric percent on a <2 mm base. G prep.
kssl_calc,1021,"Silicon, Oxalate times 8, GP prep, Inst Set 3",,,sitimes8_ox,% wt,The amount of ammonium oxalate extractable silica times 8. It is reported a gravimetric percent on a <2 mm base. G prep.
kssl_calc,1022,"Silicon, Oxalate times 8, GP prep, Inst Set 4",,,sitimes8_ox,% wt,The amount of ammonium oxalate extractable silica times 8. It is reported a gravimetric percent on a <2 mm base. G prep.
kssl_calc,1151,"Silicon, Oxalate times 8, GP prep, Inst Set 5",,,sitimes8_ox,% wt,The amount of ammonium oxalate extractable silica times 8. It is reported a gravimetric percent on a <2 mm base. G prep.
kssl_calc,1307,"Silicon, Oxalate times 8, M prep, Disp, Inst Set 1",,,sitimes8_ox,% wt,The amount of ammonium oxalate extractable silica times 8. It is reported a gravimetric percent on a <2 mm base. G prep.
kssl_calc,1023,"Silicon, Oxalate times 8, M prep, Inst Set 1",,,sitimes8_ox,% wt,The amount of ammonium oxalate extractable silica times 8. It is reported a gravimetric percent on a <2 mm base. G prep.
kssl_calc,1024,"Silicon, Oxalate times 8, M prep, Inst Set 2",,,sitimes8_ox,% wt,The amount of ammonium oxalate extractable silica times 8. It is reported a gravimetric percent on a <2 mm base. G prep.
kssl_calc,1025,"Silicon, Oxalate times 8, M prep, Inst Set 3",,,sitimes8_ox,% wt,The amount of ammonium oxalate extractable silica times 8. It is reported a gravimetric percent on a <2 mm base. G prep.
kssl_calc,1026,"Silicon, Oxalate times 8, M prep, Inst Set 4",,,sitimes8_ox,% wt,The amount of ammonium oxalate extractable silica times 8. It is reported a gravimetric percent on a <2 mm base. G prep.
kssl_calc,1152,"Silicon, Oxalate times 8, M prep, Inst Set 5",,,sitimes8_ox,% wt,The amount of ammonium oxalate extractable silica times 8. It is reported a gravimetric percent on a <2 mm base. G prep.
kssl_calc,1305,"Silicon, Oxalate times 8, N prep, Disp, Inst Set 1",,,sitimes8_ox,% wt,The amount of ammonium oxalate extractable silica times 8. It is reported a gravimetric percent on a <2 mm base.  N prep.
kssl_calc,1015,"Silicon, Oxalate times 8, N prep, Inst Set 1",,,sitimes8_ox,% wt,The amount of ammonium oxalate extractable silica times 8. It is reported a gravimetric percent on a <2 mm base.  N prep.
kssl_calc,1016,"Silicon, Oxalate times 8, N prep, Inst Set 2",,,sitimes8_ox,% wt,The amount of ammonium oxalate extractable silica times 8. It is reported a gravimetric percent on a <2 mm base.  N prep.
kssl_calc,1017,"Silicon, Oxalate times 8, N prep, Inst Set 3",,,sitimes8_ox,% wt,The amount of ammonium oxalate extractable silica times 8. It is reported a gravimetric percent on a <2 mm base.  N prep.
kssl_calc,1018,"Silicon, Oxalate times 8, N prep, Inst Set 4",,,sitimes8_ox,% wt,The amount of ammonium oxalate extractable silica times 8. It is reported a gravimetric percent on a <2 mm base.  N prep.
kssl_calc,1150,"Silicon, Oxalate times 8, N prep, Inst Set 5",,,sitimes8_ox,% wt,The amount of ammonium oxalate extractable silica times 8. It is reported a gravimetric percent on a <2 mm base.  N prep.
kssl_calc,1304,"Silicon, Oxalate times 8, S prep, Disp, Inst Set 1",,,sitimes8_ox,% wt,The amount of ammonium oxalate extractable silica times 8. It is reported a gravimetric percent on a <2 mm base. S prep.
kssl_calc,1011,"Silicon, Oxalate times 8, S prep, Inst Set 1",,,sitimes8_ox,% wt,The amount of ammonium oxalate extractable silica times 8. It is reported a gravimetric percent on a <2 mm base. S prep.
kssl_calc,1012,"Silicon, Oxalate times 8, S prep, Inst Set 2",,,sitimes8_ox,% wt,The amount of ammonium oxalate extractable silica times 8. It is reported a gravimetric percent on a <2 mm base. S prep.
kssl_calc,1013,"Silicon, Oxalate times 8, S prep, Inst Set 3",,,sitimes8_ox,% wt,The amount of ammonium oxalate extractable silica times 8. It is reported a gravimetric percent on a <2 mm base. S prep.
kssl_calc,1014,"Silicon, Oxalate times 8, S prep, Inst Set 4",,,sitimes8_ox,% wt,The amount of ammonium oxalate extractable silica times 8. It is reported a gravimetric percent on a <2 mm base. S prep.
kssl_calc,1149,"Silicon, Oxalate times 8, S prep, Inst Set 5",,,sitimes8_ox,% wt,The amount of ammonium oxalate extractable silica times 8. It is reported a gravimetric percent on a <2 mm base. S prep.
kssl_analyte,408,"Silicon, Total",,,si_tot,% wt,Total Si is the silica measured after total dissolution of a size fraction of soil material. It is stored as elemental percent and reported as percent oxide on the base of the size fraction used.
kssl_analyte,1214,"Silicon, Water Element",,,si_wtelm,µg/L,Total Si is the silica measured in the water sample.
kssl_analyte,1175,"Silicon, Water Extractable",,,si_watx,µg/kg,The silicon extracted by the Water solution.
kssl_analyte,1459,"Silicon, X-Ray Flourescence Element",,,si_pxrf,ppm,Silicon as determined using portable X-Ray fluorescence on a powdered sample; XRF sample cup with polypropylene film.
kssl_analyte,234,"Sillimanite, petro_count",,,min_SL_petro_count,count,to be added
kssl_analyte,1363,"Sillimanite, x-ray pm",,,min_SL_x-ray_pm,peak_size,to be added
kssl_calc,61,"Silt, Coarse",,,silt_c_psa,% wt,Coarse silt is the soil separate with 0.02 to 0.05 mm particle size. It is reported as a gravimetric percent on a <2 mm base.
kssl_calc,295,"Silt, Coarse,  H2O Dispersible",,,w_slt_c,% wt,"H2O dispersible coarse silt, <2mm (by pipette) is the gravimetric percent of 0.02 to 0.05 mm diameter particles separated without chemical dispersion, or organic matter and salt removal. It is reported on a <2 mm base."
kssl_calc,690,"Silt, Coarse,  H2O Dispersible, Moist",,,w_slt_c_Moist,% wt,"H2O dispersible coarse silt, <2mm (by pipette) is the gravimetric percent of 0.02 to 0.05 mm diameter particles separated without chemical dispersion, or organic matter and salt removal. It is reported on a <2 mm base."
kssl_calc,870,"Silt, Coarse,  H2O Dispersible, Moist, Ultrasonic",,,w_slt_c_mu,% wt,"H2O and Ultrasonic probe dispersible coarse silt, <2mm (by pipette) is the gravimetric percent of 0.02 to 0.05 mm diameter particles separated without chemical dispersion, or organic matter and salt removal. It is reported on a <2 mm base."
kssl_calc,974,"Silt, Coarse,  H2O Dispersible, N Prep",,,w_slt_c,% wt,"H2O dispersible coarse silt, <2mm (by pipette) is the gravimetric percent of 0.02 to 0.05 mm diameter particles separated without chemical dispersion, or organic matter and salt removal. It is reported on a <2 mm base."
kssl_calc,867,"Silt, Coarse,  H2O Dispersible, Ultrasonic",,,w_slt_c_u,% wt,"H2O and Ultrasonic probe dispersible coarse silt, <2mm (by pipette) is the gravimetric percent of 0.02 to 0.05 mm diameter particles separated without chemical dispersion, or organic matter and salt removal. It is reported on a <2 mm base."
kssl_calc,958,"Silt, Coarse, Dith",,,silt_c_dith,% wt,Coarse silt is the soil separate with 0.02 to 0.05 mm particle size. It is reported as a gravimetric percent on a <2 mm base.
kssl_calc,596,"Silt, Coarse, GP prep",,,silt_c_psa,% wt,Coarse silt is the soil separate with 0.02 to 0.05 mm particle size. It is reported as a gravimetric percent on a <2 mm base. GP prep.
kssl_calc,431,"Silt, Coarse, Moist",,,silt_c_Moist,% wt,Coarse silt is the soil separate with 0.02 to 0.05 mm particle size. It is reported as a gravimetric percent on a <2 mm base.
kssl_calc,1116,"Silt, Coarse, Moist, Dith",,,silt_c_Moist_dith,% wt,Coarse silt is the soil separate with 0.02 to 0.05 mm particle size. It is reported as a gravimetric percent on a <2 mm base.
kssl_calc,961,"Silt, Coarse, Moist, Ultrasonic, Pipet",,,silt_c_Moist_Ultra,% wt,Coarse silt is the soil separate with 0.02 to 0.05 mm particle size. It is reported as a gravimetric percent on a <2 mm base.
kssl_calc,406,"Silt, Coarse, N prep",,,silt_c_psa,% wt,Coarse silt is the soil separate with 0.02 to 0.05 mm particle size. It is reported as a gravimetric percent on a <2 mm base.
kssl_calc,964,"Silt, Coarse, NaOAc, Pipet",,,silt_c_NaOAc,% wt,Coarse silt is the soil separate with 0.02 to 0.05 mm particle size. It is reported as a gravimetric percent on a <2 mm base.
kssl_calc,967,"Silt, Coarse, NaOH, Pipet",,,silt_c_NaOH,% wt,Coarse silt is the soil separate with 0.02 to 0.05 mm particle size. It is reported as a gravimetric percent on a <2 mm base.
kssl_calc,316,"Silt, Coarse, S_SK prep",,,silt_c_psa,% wt,Coarse silt is the soil separate with 0.02 to 0.05 mm particle size. It is reported as a gravimetric percent on a <2 mm base.
kssl_calc,970,"Silt, Coarse, Ultrasonic, Pipet",,,silt_c_Ultrasonic,% wt,Coarse silt is the soil separate with 0.02 to 0.05 mm particle size. It is reported as a gravimetric percent on a <2 mm base.
kssl_analyte,343,"Silt, Fine",,,silt_f_psa,% wt,Fine silt is the soil separate with 0.002 to 0.02 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base.
kssl_analyte,281,"Silt, Fine PSDA, Dith, Pipet",,,silt_f_Dith,% wt,"Fine silt is the soil separate with 0.002 to 0.02 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base., PSDA, Dith, Pipet"
kssl_analyte,288,"Silt, Fine PSDA, Moist, Dith, Pipet",,,silt_f_Moist_Dith,% wt,"Fine silt is the soil separate with 0.002 to 0.02 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base., PSDA, Moist, Dith, Pipet"
kssl_analyte,295,"Silt, Fine PSDA, Moist, NaOAc, Pipet",,,silt_f_Moist_NaOAc,% wt,"Fine silt is the soil separate with 0.002 to 0.02 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base., PSDA, Moist, NaOAc, Pipet"
kssl_analyte,302,"Silt, Fine PSDA, Moist, NaOH, Pipet",,,silt_f_Moist_NaOH,% wt,"Fine silt is the soil separate with 0.002 to 0.02 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base., PSDA, Moist, NaOH, Pipet"
kssl_analyte,312,"Silt, Fine PSDA, Moist, Pipet",,,silt_f_Moist,% wt,"Fine silt is the soil separate with 0.002 to 0.02 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base., PSDA, Moist, Pipet"
kssl_analyte,319,"Silt, Fine PSDA, Moist, Ultrasonic, Pipet",,,silt_f_Moist_Ultra,% wt,"Fine silt is the soil separate with 0.002 to 0.02 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base., PSDA, Ultrasonic, NaOH, Pipet"
kssl_analyte,326,"Silt, Fine PSDA, NaOAc, Pipet",,,silt_f_NaOAc,% wt,"Fine silt is the soil separate with 0.002 to 0.02 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base., PSDA, NaOAc, Pipet"
kssl_analyte,333,"Silt, Fine PSDA, NaOH, Pipet",,,silt_f_NaOH,% wt,"Fine silt is the soil separate with 0.002 to 0.02 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base., PSDA, NaOH, Pipet"
kssl_analyte,350,"Silt, Fine PSDA, Ultrasonic, Pipet",,,silt_f_Ultrasonic,% wt,"Fine silt is the soil separate with 0.002 to 0.02 mm particle diameter. It is reported as a gravimetric percent on a <2 mm base., PSDA, Ultrasonic, Pipet"
kssl_analyte,1237,"Silt, Fine, H2O Disp, Air-dry, Ultra",,,w_slt_f_u,% wt,"H2O and Ultrasonic probe dispersible fine silt, <2mm (by pipette) is the gravimetric percent 0.002 to 0.02 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base."
kssl_analyte,1228,"Silt, Fine, H2O Disp, Moist, Ultra",,,w_slt_f_mu,% wt,"H2O and Ultrasonic probe dispersible fine silt, <2mm (by pipette) is the gravimetric percent 0.002 to 0.02 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base."
kssl_analyte,359,"Silt, Fine, H2O Dispersible",,,w_slt_f,% wt,"H2O dispersible fine silt, <2mm (by pipette) is the gravimetric percent 0.002 to 0.02 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base."
kssl_analyte,985,"Silt, Fine, H2O Dispersible, Moist",,,w_slt_f_moist,% wt,"H2O dispersible fine silt, <2mm (by pipette) is the gravimetric percent 0.002 to 0.02 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base."
kssl_analyte,362,"Silt, H2O Dispersible, Hydrometer",,,w_slt_h,% wt,"H2O dispersible silt, <2mm (by hydrometer) is the gravimetric percent 0.002 to 0.05 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base."
kssl_calc,62,"Silt, Total",,,silt_tot_psa,% wt,Total silt is the soil separate with 0.002 to 0.05 mm particle size. It is reported as a gravimetric percent on a <2 mm base.
kssl_calc,959,"Silt, Total, Dith",,,silt_tot_dith,% wt,Total silt is the soil separate with 0.002 to 0.05 mm particle size. It is reported as a gravimetric percent on a <2 mm base.
kssl_calc,938,"Silt, Total, Ethanol Dispersible, Ultrasonic",,,e_slt_tot_u,% wt,"Ethanol and Ultrasonic probe dispersible silt, <2mm (by pipette) is the gravimetric percent 0.002 to 0.05 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base."
kssl_calc,597,"Silt, Total, GP prep",,,silt_tot_psa,% wt,Total silt is the soil separate with 0.002 to 0.05 mm particle size. It is reported as a gravimetric percent on a <2 mm base. GP prep.
kssl_calc,294,"Silt, Total, H2O Dispersible",,,w_slt_tot,% wt,"H2O dispersible silt, <2mm (by pipette) is the gravimetric percent 0.002 to 0.05 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base."
kssl_calc,691,"Silt, Total, H2O Dispersible, Moist",,,w_slt_tot_Moist,% wt,"H2O dispersible silt, <2mm (by pipette) is the gravimetric percent 0.002 to 0.05 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base."
kssl_calc,869,"Silt, Total, H2O Dispersible, Moist, Ultrasonic",,,w_slt_tot_mu,% wt,"H2O and Ultrasonic probe dispersible silt, <2mm (by pipette) is the gravimetric percent 0.002 to 0.05 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base."
kssl_calc,973,"Silt, Total, H2O Dispersible, N Prep",,,w_slt_tot,% wt,"H2O dispersible silt, <2mm (by pipette) is the gravimetric percent 0.002 to 0.05 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base."
kssl_calc,866,"Silt, Total, H2O Dispersible, Ultrasonic",,,w_slt_tot_u,% wt,"H2O and Ultrasonic probe dispersible silt, <2mm (by pipette) is the gravimetric percent 0.002 to 0.05 mm diameter particles separated without chemical dispersants or organic matter and salt removal. It is reported on a <2 mm base."
kssl_calc,432,"Silt, Total, Moist",,,silt_tot_Moist,% wt,Total silt is the soil separate with 0.002 to 0.05 mm particle size. It is reported as a gravimetric percent on a <2 mm base.
kssl_calc,1117,"Silt, Total, Moist, Dith",,,silt_tot_Moist_dith,% wt,Total silt is the soil separate with 0.002 to 0.05 mm particle size. It is reported as a gravimetric percent on a <2 mm base.
kssl_calc,962,"Silt, Total, Moist, Ultrasonic, Pipet",,,silt_tot_Moist_Ultra,% wt,Total silt is the soil separate with 0.002 to 0.05 mm particle size. It is reported as a gravimetric percent on a <2 mm base.
